t,EEA1_1,EEA1_2,EEA1_3,EEA1_4,EEA1_5,EEA1_6,EEA1_7,EEA1_8,EEA1_9,EEA1_10,EEA1_11,EEA1_12,EEA1_13,EEA1_14,EEA1_15,EEA1_16,EEA1_17,EEA1_18,EEA1_19,EEA1_20,EEA1_21,EEA1_22,EEA1_23,EEA1_24,EEA1_25,EEA1_26,EEA1_27,EEA1_28,EEA1_29,EEA1_30,EEA1_31,EEA1_32,EEA1_33,EEA1_34,EEA1_35,EEA1_36,EEA1_37,EEA1_38,EEA1_39,EEA1_40,EEA1_41,EEA1_42,EEA1_43,EEA1_44,EEA1_45,EEA1_46,EEA1_47,EEA1_48,EEA1_49,EEA1_50,EEA1_51,EEA1_52,EEA1_53,EEA1_54,EEA1_55,EEA1_56,EEA1_57,EEA1_58,EEA1_59,EEA1_60,EEA1_61,EEA1_62,EEA1_63,EEA1_64,EEA1_65,EEA1_66,EEA1_67,EEA1_68,EEA1_69,EEA1_70,EEA1_71,EEA1_72,EEA1_73,EEA1_74,EEA1_75,EEA1_76,EEA1_77,EEA1_78,EEA1_79,EEA1_80,EEA1_81,EEA1_82,EEA1_83,EEA1_84,EEA1_85,EEA1_86,EEA1_87,EEA1_88,EEA1_89,EEA1_90,EEA1_91,EEA1_92,EEA1_93,EEA1_94,EEA1_95,EEA1_96,EEA1_97,EEA1_98,EEA1_99,EEA1_100,EEA1_101,EEA1_102,EEA1_103,EEA1_104,EEA1_105,EEA1_106,EEA1_107,EEA1_108,EEA1_109,EEA1_110,EEA1_111,EEA1_112,EEA1_113,EEA1_114,EEA1_115,EEA1_116,EEA1_117,EEA1_118,EEA1_119,EEA1_120,EEA1_121,EEA1_122,EEA1_123,EEA1_124,EEA1_125,EEA1_126,EEA1_127,EEA1_128,EEA1_129,EEA1_130,EEA1_131,EEA1_132,EEA1_133,EEA1_134,EEA1_135,EEA1_136,EEA1_137,EEA1_138,EEA1_139,EEA1_140,EEA1_141,EEA1_142,EEA1_143,EEA1_144,EEA1_145,EEA1_146,EEA1_147,EEA1_148,EEA1_149,EEA1_150,EEA1_151,EEA1_152,EEA1_153,EEA1_154,EEA1_155,EEA1_156,EEA1_157,EEA1_158,EEA1_159,EEA1_160
0.0110592,0.00900276,0.00605812,0.03585932,0.02798901,0.01710728,0.00936789,0.01861885,0.01979199,0.00438041,0.01245209,-8.86E-05,0.02223731,0.02810943,0.02711273,0.00238812,-0.00911727,0.02775509,0.03251844,0.01736781,0.00866809,0.02760198,0.01787065,0.025505,0.01824857,0.03091419,-0.00067301,0.00079826,0.01429536,0.01026229,0.03310315,0.03120929,0.02069373,0.00584231,0.03274511,0.01724565,0.02645594,0.01215702,0.02653312,-0.02008851,0.03774401,0.01270604,0.03429507,0.01417077,0.03354292,0.01996338,0.02144206,0.00232445,0.00565384,0.00273494,0.02406552,-0.00090844,0.01590055,0.00310467,0.00340302,0.0057328,0.00903931,0.03228141,0.00639344,-0.00907101,0.02009098,0.00412607,0.02603034,0.02399846,0.00880063,0.03750161,0.03999204,0.01590267,-0.00734418,0.01661538,0.02598581,0.02053966,0.01683499,0.01048324,0.01025876,0.01804769,0.01400232,0.02361503,0.01217396,0.00992947,0.00364737,0.02045297,0.03325027,0.02455638,0.01797712,0.01555772,0.01178634,0.02188855,0.00316881,0.01736224,0.00520695,-0.00712841,0.0333076,-0.00522509,0.04122219,0.01096553,0.00913497,0.00449935,0.03307458,0.0164516,-6.70E-05,0.01801173,0.02127116,0.02186738,-0.00581554,0.00020779,0.02703852,0.00078584,0.00742711,0.00254456,0.00560439,0.01067188,0.0311058,0.00685911,0.01275876,0.02534588,0.02343341,0.01063821,0.00272766,0.02853482,-0.00489755,0.01460075,0.01549373,0.01200421,0.01082595,0.00753288,0.01983349,0.01522176,0.01161748,0.01525143,0.00742353,0.00874338,0.01728087,0.01626129,0.02100138,0.0101985,0.00572903,0.03223057,0.02357579,0.0086463,0.01631669,0.01739043,0.00611967,0.03020467,0.00128498,0.00666161,0.01340236,-0.00229472,0.01051352,-0.00049744,0.02026254,0.02404094,0.02702222,0.01165735,0.00920002,0.02573713,0.01992834,0.00657754,0.0099641,0.01361573,0.00272901
0.0114688,0.01440722,0.0046296,0.02188004,0.01649958,0.01244197,0.00231503,0.01807323,0.02551807,0.01069694,0.01137761,0.00597867,0.02286714,0.02094435,0.01841726,0.01438024,0.00512746,0.02704375,0.01384933,0.01147084,0.02656245,0.02569088,0.02088866,0.03291761,0.00915857,0.02902162,-0.02029716,0.00362856,0.01441837,0.014132,0.04765342,0.02811142,0.01947314,0.02320246,0.03243589,0.02461595,0.02930367,0.01856552,0.02058939,-0.01735738,0.02492301,0.01174685,0.04416609,0.01086474,0.02778495,0.01420107,0.01820021,0.00119687,0.01167151,0.00691716,0.03006641,-0.01908366,0.00499769,-0.00359477,0.01328563,0.01414957,0.0096736,0.02361088,-0.00146916,-0.01356081,0.03173184,0.00050076,0.01652023,0.02244805,0.00858276,0.03554737,0.04253651,0.0191261,0.01366361,0.01560855,0.01512523,0.00902577,0.0139732,0.04095357,0.00101365,0.04297763,0.02405047,0.00452101,0.01738862,0.01361188,-0.00151635,0.02737525,0.01971387,0.02820848,0.02452008,0.02288064,0.01272114,0.02922825,0.00289844,0.01987342,0.01090307,0.00061447,0.01482993,-0.00217866,0.03133087,0.00772174,0.0146299,-0.00513265,0.03389669,0.0138481,-0.0003076,0.02135085,0.01455038,0.00798403,-0.00704867,0.00454945,0.03421405,0.00394623,0.0096978,0.01568063,0.00345043,0.01245072,0.02642231,0.00699945,0.00732057,0.01503101,0.01465644,0.0051616,0.00646321,0.04008166,0.0080242,0.01156569,0.01249289,0.02656268,0.01734398,0.01173166,0.02252015,0.00948202,0.01721337,0.01409123,0.0187782,0.01414564,0.01787025,0.00677547,0.0214914,0.00950175,0.01424619,0.04125894,0.00354259,0.01094912,0.01074492,0.01978192,0.01393455,0.02069665,0.00600387,0.01729337,0.01835372,-0.00112226,0.00717982,0.00920359,0.0168985,0.02348621,0.03120445,0.01766152,0.0159962,0.017998,0.02829973,0.00374793,0.00756715,0.02011985,-0.00665321
0.0118784,0.00622054,-0.00142994,0.02530424,0.01331796,0.02231015,0.01156419,0.00508753,0.01029944,0.01412814,0.01551434,-0.00257587,0.02500322,0.04492923,0.00573775,0.00883893,0.00659077,0.01314536,0.01625253,0.00895561,0.00999709,0.03229689,0.01892311,0.02538111,0.02243807,0.01342866,-0.01193671,0.01130395,0.02131488,0.01694764,0.03990933,0.02744432,0.03449577,0.00612487,0.01147696,0.02484861,0.01668524,0.01220385,0.02771785,-0.00137084,0.02975101,0.00295959,0.041444,0.01237743,0.02726339,0.00426848,0.0185648,0.00936943,0.00651856,0.01411197,0.02953441,0.00739312,0.00278605,0.01254798,0.02000914,-0.00321384,-0.00172251,0.01514389,0.01656365,-0.00609276,0.03546694,-0.00159053,0.01571938,0.02493171,0.016129,0.02660761,0.03789317,0.00856069,0.01672193,0.00766257,0.02162544,0.01199144,0.01519058,0.02163594,-0.00292564,0.02749091,0.01789234,0.00990148,0.01094797,0.00931861,0.01996684,0.0217529,0.03082548,0.03307795,0.02114063,0.01868637,0.02023793,0.03124502,0.00833225,0.01872903,0.00963726,0.00559433,0.01228014,-0.01546176,0.03415459,0.00822865,0.00297581,-0.00121718,0.03254605,0.00845761,0.0048183,0.01112927,0.02645778,0.0113206,-9.51E-05,0.01692124,0.03880774,0.00572479,0.01753108,0.01292863,0.01237591,0.02167483,0.02586033,0.01374639,0.01414652,0.03360829,0.02085032,-0.0033173,0.00682407,0.02300509,0.00038726,0.0137205,0.01113045,0.02298023,0.01264839,0.0018286,0.02786956,0.00665955,0.02314006,0.00945113,0.00680465,0.03102353,0.01149122,0.02195732,0.00998174,0.00098757,0.0025543,0.02857884,0.0046495,0.0168207,0.00748543,0.02973483,0.00862024,0.02191682,0.00802158,0.00344056,0.02427458,-0.00082426,0.00384194,0.00624244,0.01284987,0.01745049,0.02805305,0.01322049,0.02198675,0.02745135,0.03514133,0.01021562,0.01186452,0.01821736,-0.007091
0.012288,0.00345043,-0.00817264,0.01981417,0.00935073,0.0130417,0.00520933,0.02048085,0.01327217,0.01038803,0.00407762,0.02418679,0.01181089,0.01305008,0.02438116,0.01488642,0.01919019,0.0073275,0.01645491,0.02198485,0.02078529,0.02620662,-0.00047968,0.03004539,0.01739166,0.00417915,0.01008139,0.01384642,0.02579898,0.01757613,0.01554016,0.01398037,0.02416771,0.0249612,0.01302477,0.0186174,0.01575868,0.01724142,0.01221019,0.00044479,0.03427961,0.00240361,0.02088463,0.00721268,0.02637238,0.01725132,0.00652081,-0.00333525,0.00560745,0.0068951,0.03808772,0.00118174,0.01143783,-0.00210574,0.00543087,0.00379674,-0.00876166,0.0170571,0.02137449,-0.00730057,0.03405153,-0.01352522,0.02210617,0.01734958,0.01078127,0.02205201,0.04724605,0.03473538,0.01021163,0.00626284,0.01832852,0.00845794,0.01500838,0.01579217,-0.01057113,0.02649803,0.02878717,0.01613152,-0.00819676,0.01849692,0.01170137,0.01817692,0.01047836,0.01910083,0.01049851,0.01336135,0.01040633,0.02353018,0.00257575,0.01581815,0.01820012,0.00269555,0.01267483,-0.00309587,0.02155266,0.00659781,0.01778495,0.00599206,0.02668555,0.00929446,0.00304005,0.01059899,0.02758418,0.01200641,0.00216679,0.01264208,0.01613646,0.01127737,0.02227639,0.01717482,-0.00442921,0.01703151,0.02782584,0.01342057,0.0092138,0.01716848,0.02371804,0.00099008,-0.00155903,0.02418655,0.00862637,0.01808095,0.01205483,0.01365187,0.00725763,0.00866468,0.02350718,0.01180348,0.02524451,0.01611112,0.00748185,0.01965708,0.00724513,0.01010727,0.01419742,0.00187216,-0.00325674,0.04255541,0.00802512,0.00314847,0.00044073,0.02368784,0.01750161,0.02511927,0.00697873,0.00523638,0.02012713,0.00527403,0.00338172,0.00401786,0.01787752,0.02118774,0.021724,0.00970668,0.00778456,0.02627046,0.03743099,0.00147272,0.00651425,0.01786793,-0.00899525
0.0126976,-0.01288188,-0.00095947,0.02680397,0.00204363,0.01283539,0.00321563,0.01350623,0.02163067,0.01969366,0.00402713,0.01297086,0.01751056,0.02197041,0.02380233,-0.00033309,0.01152769,0.00559993,0.02389065,0.01038308,0.00257855,0.03455316,0.01332985,0.03392124,0.04337691,0.00986098,0.0052685,0.01430214,0.00370028,0.01760127,0.00708766,0.01095399,0.01691604,0.02277274,0.00107894,0.0010863,0.02603878,0.00921723,0.03386626,0.00027452,0.04030827,0.00751076,0.02701189,0.007472,0.02667582,0.00202697,-0.00140117,0.01781831,0.02783379,0.00700383,0.02834181,-0.00189258,0.00912227,-0.00136137,0.00229313,0.00499898,0.00560223,0.00083511,0.0174542,0.0048178,0.03196058,0.00269239,0.0180018,0.01430515,0.02205112,0.00838925,0.0265498,0.03172852,-0.00051592,0.00954607,0.01591327,0.01898706,0.01537164,0.00756526,-0.00659267,0.02698544,0.01629771,0.00700077,-0.00546299,0.0148944,0.00988613,0.01317512,0.00623244,0.01566325,0.00675294,0.01170848,0.01302619,0.02270108,0.01022142,0.02301539,0.02261469,0.00593784,0.01062317,-0.00268884,0.01619913,0.01999208,0.02177029,0.00639814,0.01905735,0.01874783,-0.00073629,0.01923038,0.02484975,0.01634272,-0.00026127,0.00974764,0.02343582,0.0003715,0.00657618,0.01438143,0.00795151,0.00735477,0.02831623,0.01572195,0.01555106,0.02795741,0.03263419,0.00042403,0.00679734,0.01423937,0.01461697,0.01149482,0.01474915,0.00970107,0.00160786,-0.00078607,0.00780458,0.00533764,0.01581931,0.02254806,0.00861063,0.02061761,0.00645887,0.01626328,0.00525052,-0.00014274,0.00442711,0.02306102,0.01777592,0.0143522,0.00653913,0.02077026,0.00910839,0.02515175,0.00857298,0.0083908,0.01695323,0.00857481,0.01040245,0.00661258,0.00910196,0.01323367,0.01599131,0.01371301,0.01210137,0.02150609,0.03871749,0.00682205,-0.00358298,0.01238548,-0.01985212
0.0131072,-0.01656162,0.00376122,0.01512752,0.01741631,0.00438944,0.01147202,0.01102349,0.03057919,0.01719543,0.01300138,0.01857755,0.02589685,0.02252773,0.02382337,0.01252813,0.01013918,0.00351668,0.00345433,0.00122173,0.0121658,0.02238885,0.01783288,0.01842854,0.01078864,-0.00249822,-0.01305823,0.0102246,0.01083911,0.00196245,0.00465602,0.01769781,0.00999186,0.02144555,0.00736744,0.01092123,0.0223578,-0.00196363,0.02475717,-0.01429832,0.04271085,0.01078913,0.03488649,0.00563516,0.02293803,0.02142177,-0.01174912,0.01273225,0.01625262,0.00782728,0.01551107,0.01337715,0.00781786,-0.00888986,0.02372252,0.00491777,0.00015947,0.01520428,0.00827797,0.00531915,0.0113996,-0.0003759,0.02172623,0.00417745,0.02551725,0.00787451,0.03957713,0.03318488,0.01690121,0.00940909,0.00083663,0.01081195,0.01564606,0.01573833,-0.01460512,0.02008574,0.01406624,0.01358617,-0.00142486,0.01449241,0.01543558,0.00280801,0.00463311,0.01650192,0.02280582,0.01549834,0.02257255,0.01691034,0.01426063,0.0132883,0.00782299,0.01548184,0.02122426,-0.00925888,0.01333283,0.00472384,0.01783673,0.00136993,0.02044285,0.01730658,0.00050215,0.02381554,0.0334018,0.02365957,0.01398387,0.00601144,0.01901315,0.00045826,0.02299497,0.01162927,0.00220644,0.00258977,0.01962179,0.01465238,0.0126351,0.02170665,0.0343702,0.00602582,0.00512007,0.01112774,0.0054788,0.00909379,0.01045365,0.00603716,0.0044773,0.01600567,0.01841947,0.01527476,0.01413079,0.01647412,0.01516387,0.0222253,0.00573155,0.02381483,0.00152204,-0.0027284,0.00213892,0.03295701,0.00570472,0.01501529,-0.00498007,0.0199015,0.00900921,0.01099217,0.00493705,0.01162401,0.01089396,0.00681422,0.00827806,0.00436496,0.0120225,0.01029697,0.01466438,0.00237432,0.02321786,0.01871267,0.02124142,0.00852222,0.00042321,0.00898845,-0.01240614
0.0135168,-0.00812528,-0.00027435,0.02635964,0.02677242,0.00809648,0.00454586,0.002657,0.02755691,0.00952721,0.00129069,0.02452206,0.02568588,0.02305852,0.03777843,0.00893127,0.02032355,0.01108752,0.01005667,0.01011719,0.02078529,0.02369137,0.02532266,0.00823984,0.02926843,0.00104881,-0.00309195,0.01713133,-0.00148939,0.01360064,0.01184335,0.01984341,0.02569397,0.02906492,0.01177975,0.0043411,0.01865327,0.00994013,0.01699178,-0.00064513,0.03310189,0.00840209,0.0311196,0.00613209,0.01826516,0.00758815,-0.0091514,0.01603086,0.02204423,0.02455537,0.00978843,-0.00385634,0.01966468,-0.00391325,0.02109821,0.00891155,0.00897839,0.02389413,0.00039195,0.00395038,0.02656791,-0.00531639,0.01073483,0.01512133,0.03001193,0.00590469,0.03330086,0.04475814,0.00733082,0.00165686,0.02328708,0.02689086,0.01158205,0.0087884,-0.0156039,0.01586338,0.01493502,0.00640038,-0.00218868,0.01430711,0.02355991,0.00361444,0.00633579,0.01656862,0.02012214,0.01920627,0.00489587,0.01297373,0.00078054,0.01346987,0.01089268,0.01718722,0.00554573,-0.00101825,0.01233192,0.01615198,0.00775533,0.00446237,0.03137054,0.00685893,0.00237818,0.01472434,0.02325215,0.02298341,-0.00064769,0.00418348,0.02608884,0.01792951,0.01541266,-0.00293259,0.00441524,0.0032827,0.01415176,0.01269391,0.02310509,0.02318763,0.02220424,0.00294866,0.01508084,0.0187676,-0.00591984,0.01383499,0.01439555,0.00677399,0.01030127,0.01189314,0.00670282,0.01280513,0.01946498,0.02448413,0.00653041,0.02101582,0.00392949,0.02551034,0.00167912,-0.00100831,0.01194141,0.02197706,0.01321079,0.0101084,-0.00246438,0.01565659,0.01277754,0.0161028,0.01132193,0.01160047,0.00983214,0.00843154,0.01148977,0.00903376,0.00211442,0.01900011,0.01782652,0.00102786,0.02155575,0.01382622,0.02350571,0.00451269,0.00136489,0.00980279,0.00439524
0.0139264,-0.00934898,0.00217965,0.02515826,0.01792861,0.01674099,0.01372176,0.03242731,0.02278611,-0.00109775,0.00402713,0.00738735,0.00350703,0.01690143,0.02750686,0.02256943,0.02788302,0.01304374,0.01445822,-0.00518396,0.02201463,0.02716137,0.01489877,0.00259141,0.02648022,0.00170439,-0.01234173,0.02207247,0.01758811,0.01606444,-0.00030424,0.01147974,0.01689113,0.02361206,0.01072361,-0.00382061,0.00411368,0.01550775,0.01933779,-0.00097477,0.0264731,0.0009298,0.00926566,0.00827126,0.02174139,-0.00135713,-0.00026335,0.01881856,0.02633148,0.00704602,0.0216617,0.00563857,0.00722487,-0.00708279,0.01465205,0.01620715,0.00850732,0.02122397,0.00378605,-0.00641641,0.01917605,0.00064176,0.00869275,0.01293975,0.03896581,-0.00299913,0.00960594,0.03679971,0.02347641,-0.00906664,0.01798893,0.00820649,0.01650122,0.01128431,-0.0106476,0.01747181,0.0205278,0.00201421,0.00286028,0.02067716,0.01742701,0.0121835,0.02118542,0.01225003,0.00766099,0.01976213,0.03078896,0.01775097,0.02245127,0.01644766,0.00916527,0.02472099,0.01624936,-0.01294169,0.0224867,0.00788809,0.01113701,0.00443208,0.01821604,0.00563466,0.00290463,0.01782893,0.01822991,0.02891832,0.00971363,0.00256219,0.02286997,0.01377306,0.00772538,4.31E-05,0.00415981,0.00485599,0.02601938,0.00710581,0.01376179,0.01336906,0.03088073,0.00555472,0.01331657,0.02045636,-0.00887265,0.01784811,0.01505561,0.00687562,0.00052578,0.01424503,0.00709229,0.00594418,0.02601754,0.02928002,0.0130217,0.01415067,0.00311438,0.01666957,0.00631868,0.00397651,0.0186168,0.02442555,0.00482715,0.00991225,0.00331839,0.01832311,0.00549976,0.01215474,0.00514499,0.01009738,0.01900761,0.01473497,0.00222855,0.00474271,0.01280547,0.01799738,0.01418471,0.01372129,0.01793261,0.02040102,0.01017947,0.00012361,0.00823059,0.00716819,0.00557322
0.014336,0.00196202,0.02370332,0.02764141,8.31E-05,0.02467278,-0.00058556,0.0178542,0.01936896,0.00979928,0.01590809,0.01156218,0.00941436,0.00920507,0.02326033,0.01191533,0.01744375,0.00447998,0.03573243,0.01145162,0.02103231,0.02700837,0.02514851,0.0075263,0.02532532,-0.01002323,-0.00181494,0.02392422,-0.00122138,0.01732148,-0.00385204,0.03580819,0.01937858,0.02274546,0.01098295,-0.00400663,0.01895427,0.01201381,0.0183586,0.01086764,0.03294086,0.00898203,0.01784376,-0.00931838,0.02178486,-0.01433768,0.00209831,0.00830584,0.01928876,0.02071789,0.02247035,0.00446733,0.00901551,-0.01510099,0.01821532,0.01127577,-0.00182554,0.01678618,0.00956678,-0.00549009,0.02043085,-0.00838299,0.01271735,0.01751341,0.04946322,-0.00886221,0.02708417,0.0334208,0.00115443,-0.00139312,0.01331969,0.01015167,0.01360438,0.00930607,-0.01720538,0.01508888,0.01663813,0.00185494,0.01623368,0.01685782,0.01011713,-0.00911869,0.00692361,0.01100624,0.01604362,0.01743539,0.02325251,0.02307118,0.00815372,0.00995391,0.01313681,0.01453675,0.01838501,-0.0029976,0.00439504,0.0031699,0.00899018,0.018484,0.0242274,-0.00011708,-0.00822359,0.01133674,0.01907047,0.02047444,0.00763295,0.00831027,0.02224483,0.01360294,-0.00217182,0.01054092,-0.0008261,-0.00748272,0.01693128,0.01242728,0.00533621,0.01823766,0.02647828,0.00306042,0.016167,0.01358369,-0.00512401,0.00666245,0.01669887,0.00749438,0.00712015,0.02097224,0.00935004,0.0146206,0.0185915,0.02458981,0.012347,0.01342355,0.00711845,0.00657878,-0.00179111,0.01400202,0.00803573,0.03105688,0.0085716,0.00432227,-0.00327048,0.01897292,0.00316888,0.00565932,0.00022246,0.0070671,0.01253296,0.00417122,0.00239656,0.00516683,0.01761164,0.02089075,0.02154334,0.01399446,0.01421747,0.02519371,0.02246858,0.00467926,0.00853885,0.00751759,-0.00521407
0.0147456,-0.00350102,0.00556372,0.02498655,0.0017047,0.03132349,-0.00141974,0.02524658,0.02460532,-0.01107196,0.01247025,0.01894097,0.00933524,0.01974715,0.02517022,0.01742715,0.02191967,0.02096852,0.03021783,0.01372481,0.00311655,0.02922691,0.00977558,0.00212661,0.01982538,0.00496176,0.00832721,0.01596172,0.00123945,0.01749746,-7.88E-05,0.02734927,0.00900425,0.01899679,0.00441289,0.00273676,0.0282386,0.00950639,0.0106181,0.00554867,0.03615166,0.00204507,0.02247324,-0.00026425,0.02930357,-0.00974153,0.01736363,0.00409191,0.02156952,0.01837843,0.00448859,-0.00233007,0.0157962,-0.00234017,0.01876843,0.01170373,0.0059902,0.02150728,0.01051375,-0.00718092,0.01040602,-0.0116702,0.01433888,0.01336208,0.04059153,-0.00349694,0.0316722,0.02623447,0.00774629,0.01391507,0.0414282,0.01976863,0.00405662,0.00455181,-0.00812743,0.03111945,0.02538041,-0.00051635,0.01424616,0.02974543,0.01263735,0.00477592,0.00388703,0.01797163,0.01378492,0.01534675,0.01885441,0.01419933,0.01480327,0.01436838,0.01997804,0.00625662,0.00714898,-0.01952367,0.00872269,0.00098876,0.02436852,0.00701909,0.00957413,-0.00100039,0.0016051,0.00929555,0.02241868,0.0144367,0.01505905,0.00641992,0.01982952,0.01235951,0.00580337,0.00347651,-0.00268865,0.00119108,0.01181906,0.01457434,0.01171153,0.02908734,0.02002719,0.00404668,0.00671055,0.0136634,0.00795453,0.01259379,0.0186062,0.00830368,0.00698944,0.01876095,0.00162273,0.01873428,0.01187225,0.02965545,0.00094681,0.01407958,0.00524994,0.0063049,0.00570056,0.00329733,0.0068161,0.02137376,-0.0001415,0.00944316,-0.00056016,0.01495919,0.00061369,0.0084409,0.00502904,0.01254596,0.01763452,0.00453108,0.00055636,0.00364012,0.01833009,0.02066883,0.02392857,0.01030797,0.00448859,0.02373402,0.01561444,0.01418385,0.01195222,0.02064379,-0.00353211
0.0151552,-0.01261471,0.00137174,0.00425865,0.03804896,0.01978624,-0.00339804,0.0157342,0.01890014,0.00293431,0.01290299,0.03864042,0.00669804,0.01972061,0.01511003,0.00186706,0.01374541,0.02098873,0.01572304,0.0127109,0.00041804,0.02528001,0.00780853,0.0077196,0.02509936,-0.00877839,-0.00520756,0.02282197,0.00372464,0.0051282,-0.00397858,0.001638,0.0169359,0.0164224,0.00872991,0.00896893,0.0222186,0.00603647,0.00963764,0.01491969,0.04222628,0.00081886,0.00617901,0.01388958,0.0278911,0.00184975,0.00568387,0.00407063,0.0151408,0.03035998,0.00408427,-9.22E-05,0.02472511,-0.00029835,0.01968613,0.0076279,0.01339752,0.02808019,0.01673536,0.0067879,0.01796661,-0.00626963,0.01806306,0.01324857,0.03425774,0.01246827,0.022516,0.02571017,0.00760898,0.02006969,0.02160817,0.00302976,0.00853845,0.01745438,0.00244216,0.02081336,0.02237581,0.00507688,0.0159851,0.01903103,0.01244349,-0.00583219,-4.08E-05,0.02615875,0.01041954,0.00948509,0.00649128,0.00625257,0.00863013,0.00742679,0.02644382,0.01362411,0.00201336,-0.01308686,0.01070332,-0.00070579,0.02438698,0.01580028,-0.00128393,0.01385068,0.01181221,0.01652188,0.02873475,0.01499525,0.0113753,0.01663963,0.02421971,0.01730434,0.00750846,0.00293624,-0.00589797,-0.00840766,0.01751826,0.01932066,0.01326113,0.02218336,0.0276067,0.01425415,0.01101076,0.02683935,0.00729691,0.01890598,0.02379895,0.00724929,0.012797,0.02183942,0.00316459,0.00909312,0.01802107,0.0245392,0.01918604,0.01644861,-0.00191956,0.00264357,0.01183713,0.00354305,-0.00029646,0.0240104,-0.00379811,0.01289153,-0.00365992,0.01220888,0.00256683,0.00785458,-0.0049115,0.008146,0.01488731,-0.0026508,0.00376468,0.00471575,0.02154047,0.02216706,0.01842822,0.01555073,0.00723108,0.03241134,0.0194575,0.01424088,0.01201016,0.01547052,-0.00993664
0.0155648,-0.0099997,-0.00310141,0.02117999,0.01008977,0.00244166,0.00349998,-0.00201374,0.0205473,0.00402915,0.01171822,0.01287609,0.00464451,0.02325896,0.02936197,0.01000054,0.00261481,0.01539529,0.02166767,-0.00116066,0.01142368,0.01009396,0.00022074,0.02014331,0.01472864,0.00343404,-0.01754433,0.01579498,-0.00467794,0.0173969,-0.002184,0.00933411,0.0051977,0.01680667,0.0092697,0.01366527,0.03564782,0.00762685,0.00724664,0.00149888,0.03536719,0.00019433,0.01655012,0.01600725,0.02615266,-0.00902312,0.00158307,0.00436856,0.01304315,0.02242964,0.01525637,0.00356729,0.01727442,-0.00357376,0.01943003,0.00430595,0.01765279,0.02413237,0.00267017,-0.00068029,0.02190173,-0.0133824,0.02046576,0.00779321,0.0334258,0.00684498,0.02340977,0.01707001,0.00025213,0.01892121,0.01894009,0.00067127,0.00926618,0.01357052,0.00109693,0.01936914,0.02490981,0.01438528,0.01732594,0.01075937,0.00707366,-0.00265523,0.00973436,0.00989676,0.01185767,0.00902822,0.00747979,0.00760812,-0.00564891,0.01288371,0.00900436,0.01169925,-5.54E-05,-0.01475748,0.01087452,0.0016903,0.01151186,0.01035741,0.02070043,-0.00494534,0.00700373,0.01330471,0.04622288,0.01934603,0.01228089,0.01031877,0.02041204,0.01530986,0.00856597,0.00212342,-0.00297754,0.00238952,0.0041547,0.01946099,0.02393687,0.01057418,0.02267643,0.00499223,0.01315968,0.00709521,0.00588615,0.01317376,0.02384182,0.00421315,0.01210874,0.01601104,0.01145739,0.00179269,0.03092771,0.02351834,0.02093908,0.00858136,0.00597728,0.0109348,0.00553247,0.00065924,0.00134893,0.02049098,0.00557005,0.00809712,-0.00100793,0.00565598,-0.0030453,0.00502292,0.00651947,0.00631323,0.0057196,0.00501094,0.00952097,-0.00039267,0.01945187,0.01918646,0.02349875,0.0071222,0.00946267,0.02489574,0.01259925,0.0152483,0.01718952,0.01137498,-0.01083119
0.0159744,-0.00428109,0.0109315,0.00036281,0.02060479,0.01416326,0.01028998,0.01761252,0.02396453,-0.00236478,0.01545741,0.00114641,0.00361603,0.01973268,0.0073291,0.01178909,-0.00316758,0.01999432,0.01261341,-0.00268328,-0.00962106,0.00612828,-0.00293679,0.00929098,0.0137261,-0.00106162,-0.0024573,0.01612961,-0.00151068,-0.00103129,-0.0072687,0.01171901,0.00838664,0.00130976,0.01231955,0.01375846,0.03166536,0.00921437,0.02084116,0.00943248,0.03804691,-0.00545025,0.0040004,0.00634796,0.02956346,0.00483165,-0.0018951,0.0162647,0.02099833,0.01818278,0.00508444,0.01600766,0.01274796,0.00997452,0.02839421,0.00037291,0.01182202,0.02067451,-5.82E-05,0.00582044,0.02254869,-0.01063298,0.01349763,0.00517606,0.02292999,0.01608355,0.02422595,0.02720672,0.00574551,0.00231482,0.01324346,0.01166521,0.01380258,0.02612299,-0.007619,0.0251441,0.01549956,0.01296955,0.01216801,0.01650872,0.01800115,-0.00417212,0.01084694,0.01645915,0.00163899,0.00879241,0.01566223,0.01463862,-0.00338891,-0.00274065,-0.00067904,0.02910497,-0.00041581,-0.02306147,0.00263423,-0.00580517,0.01510515,0.00271907,0.02098709,-0.00101126,-0.00148876,0.02925697,0.03724218,0.0083221,0.00201241,0.0036698,0.03141286,0.00344186,0.00961318,0.00239599,0.00527487,0.00926683,0.00905857,0.01652804,0.01600296,0.00892643,0.01413527,0.00562934,0.00815743,0.01373992,0.00742969,0.00727299,0.01798531,0.0155955,-0.00234711,0.01140872,0.01175563,0.01010435,0.02007085,0.02449269,0.01079147,0.02011184,-0.00597371,-0.00127248,0.00233941,0.0110902,-0.00398231,0.02040172,0.0062338,0.01196755,0.00095082,0.0054805,0.00269566,0.01141001,-0.00297729,0.00121479,0.00827022,0.00650864,0.0123927,0.00215946,0.01421747,0.03034433,0.02580486,0.01526104,0.00315549,0.02351643,0.01259493,0.009098,0.01175973,0.00695692,-0.00686058
